92458132,94860829,287.11,3
96258715,97998818,143.08,3
97533363,93367913,57.64,3
96672165,92627567,289.57,3
96174378,91874162,217.5,3
93518714,91813103,168.56,3
91670424,92446200,54.31,3
97100376,93318587,220.3,3
97445806,95887987,356.48,3
99059858,99931489,41.66,3
94003460,98825475,193.09,3
90583969,98841870,108.51,3
94445611,93336116,300.72,3
95087162,91885123,306.28,3
93353577,96516027,181.47,3
90286390,91983138,44.21,3
93587224,90679220,291.46,3
92844947,97085823,21.21,3
98258505,90311035,36.62,3
94109690,97544927,97.32,3
97174735,91417933,301.53,3
97487431,93797959,26.46,3
98600830,97635066,33.83,3
93766391,95237988,135.76,3
98001337,91310207,232.97,3
93042542,95531546,316.81,3
92741462,99285306,287.43,3
92169291,92300047,102.7,3
99046987,96387159,214.14,3
90623438,99412318,98.3,3
98871700,93812026,183.45,3
95864527,94983180,311.22,3
91955885,95004917,95.25,3
99315523,99668360,237.86,3
91466344,92415745,244.55,3
91614178,95363445,182.53,3
93630222,92806660,207.52,3
98929435,94202711,124.45,3
97186109,93644709,21.23,3
94042069,93753085,126.34,3
90955077,92837672,150.2,3
96455954,97034794,344.48,3
90501081,99933841,121.98,3
99149223,99252795,266.92,3
95112811,96214642,74.47,3
97821634,91839200,160.54,3
97861091,91874809,59.02,3
90792550,98648642,135.39,3
91894640,94644825,310.64,3
97252266,90283165,27.14,3
94789273,96352869,156.44,3
94740434,90803666,339.82,3
94616754,92601289,150.92,3
98626270,98317990,115.84,3
90500581,95517331,127.23,3
90467986,97593790,204.14,3
97538468,91101609,111.44,3
91508221,97545968,259.02,3
99988882,99229293,200.03,3
99293350,90477007,339.61,3
98934275,97100897,85.12,3
99271940,92822127,73.73,3
97146642,95141052,288.16,3
93515144,99529786,351.83,3
91080302,91113134,108.17,3
91271287,99960369,116.01,3
99990977,98167754,345.67,3
90437570,98751301,69.39,3
98686092,95534551,357.06,3
94847829,91221498,143.43,3
99763563,90713842,39.73,3
97821141,94096202,25.1,3
99311569,99618105,69.94,3
98978887,95541674,47.39,3
94763841,97631115,210.68,3
95545750,91191424,85.21,3
90049788,95996027,319.14,3
99277135,97087756,84.31,3
96341367,98077046,34.47,3
99067986,93614937,17.11,3
99306154,99924409,1.88,3
92132447,94870495,155.71,3
96629716,91735358,308.56,3
93315542,90736523,20.14,3
91891130,93205595,295.41,3
96686794,96704989,41.45,3
91930812,90718362,46.15,3
90125378,95972693,5.74,3
94406639,92776961,187.5,3
94606008,99514252,191.55,3
98331462,93076653,327.08,3
96100558,91717486,213.95,3
95427456,93733421,353.61,3
95911354,90475626,253.96,3
97342847,90610667,112.54,3
99114168,98018975,115.09,3
97172540,91398951,201.56,3
98854157,91623012,16.28,3
98407890,90059903,22.02,3
90673218,92970103,327.89,3
94130381,92477219,206.65,3
97720795,99973068,132.5,3
98081582,98525935,180.49,3
94028505,98138860,153.34,3
94288342,90051401,151.96,3
97282944,90015193,106.49,3
96144065,98935959,156.36,3
94695320,95666698,327.39,3
98881087,97966888,196.33,3
99881954,95056905,205.01,3
92534356,98717459,205.16,3
94078979,98271375,220.59,3
97705602,97044348,314.98,3
99145622,94205778,50.44,3
98361805,99048434,11.84,3
96321453,94603718,35.78,3
92226038,94330766,102.84,3
97426604,93242158,99.06,3
96423944,99562489,116.96,3
91836739,99238961,204.98,3
95676176,93674306,46.47,3
93485921,98412159,263.32,3
99475259,97316319,300.51,3
93374836,94203195,11.71,3
95903464,91467193,28.8,3
98799315,95831654,25.11,3
97082490,98946831,41.5,3
98551730,93068433,293.03,3
99014444,95943975,344.39,3
99107623,91222167,291.75,3
97633542,98956707,306.38,3
94208982,92911054,117.57,3
97654265,97730271,223.66,3
90528428,96175717,119.01,3
90306403,96057636,358.8,3
99959487,91901450,245.11,3
97577147,97739988,114.72,3
98125782,90429351,264.82,3
95640675,99818219,87.1,3
91284172,99753422,107.43,3
92931905,97927195,289.4,3
91575906,98999409,20.68,3
92307532,96087551,79.59,3
99914275,94573906,323.77,3
90099077,98839838,182.92,3
90488183,93639643,322.65,3
90206065,98936555,90.47,3
99649951,99701081,330.36,3
99126372,99885807,19.14,3
99553123,97645412,236.93,3
96710264,90757344,191.29,3
94092066,92862504,318.61,3
97936262,90045666,147.11,3
93370976,93606690,270.89,3
90213194,95396906,195.03,3
90213269,98313396,133.06,3
92842769,97088809,349.49,3
99448720,93634062,345.84,3
96787446,90851561,112.05,3
99080705,95805001,339.47,3
95946433,90143728,274.72,3
91313358,95348989,180.05,3
95778669,99172512,295.77,3
90847452,90351224,331.21,3
99736913,93997149,329.61,3
99361631,92293788,178.09,3
94408266,98885278,322.54,3
92699041,99476638,91.35,3
94099731,98631427,327.23,3
97614932,92635587,194.02,3
98729481,96590005,264.75,3
91949283,91005957,55.19,3
99019569,90409791,149.73,3
96893390,90207705,100.53,3
91370812,97821783,206.44,3
91105486,94913978,247.9,3
96726043,96912194,171.23,3
97818260,91554639,52,3
91693084,97966699,25.15,3
93689939,94502373,66.06,3
97407227,99868299,3.26,3
90907698,90857090,105.44,3
97035303,94138162,89.42,3
92107375,95663952,66.27,3
95338750,98767286,100.49,3
93404112,97150490,154.57,3
96603111,93092935,226.89,3
96857743,96846201,77.51,3
96961170,98633988,252.57,3
97554920,95501229,234.62,3
98025985,92668073,327.67,3
98639939,97101748,187.67,3
93757206,96584155,258.5,3
93942368,97854672,129.39,3
95261172,93534719,243.91,3
96704761,91750196,256.14,3
97902881,90645426,292.92,3
93935038,93999258,344.41,3
99755994,91639170,194.13,3
90377014,91455410,72.79,3
99700247,91915859,95.77,3
94491266,95920511,359.98,3
96889743,99993472,136.84,3
93111780,98475147,288.36,3
99943109,98288077,343.22,3
93622001,98138417,197.92,3
95249351,99745307,330.2,3
95987022,98021896,14.79,3
98014525,94005885,351.59,3
99762520,97869763,252.54,3
91901866,93458360,301.41,3
91412169,92384970,14.9,3
96352847,90455789,28.33,3
97144434,90804124,66.98,3
95089883,98091758,5.67,3
95937223,98532138,130.75,3
95752237,91146300,3.25,3
91790990,91367487,183.24,3
93602051,97635150,49.02,3
97558736,93242962,233.31,3
98958395,96059015,260.55,3
93810107,93343471,60.83,3
92880030,98787704,105.01,3
95206546,90372887,298.87,3
95776947,95729390,338.26,3
97454731,96751672,356.62,3
92694260,92057630,20.99,3
99693221,93929864,166.08,3
98447518,99722861,243.88,3
94814346,94730181,44.83,3
97185848,94952414,281.2,3
93229005,96671067,168.92,3
97058433,93433376,196.01,3
90822399,98252558,109.02,3
91276681,95757809,269.78,3
96054084,98979487,21.82,3
92724549,95535097,59.09,3
97741845,94237195,308.8,3
93022154,99272778,196.66,3
95014142,94270412,239.79,3
96561787,91696414,38.6,3
91428039,97466049,359.93,3
94249516,96107287,231.77,3
91523336,91802945,165.9,3
96585203,99699017,180.34,3
92003902,90298613,33.41,3
91783672,92323371,95.47,3
91028135,94480636,201.68,3
90275795,94253583,331.23,3
96914865,92838741,281.51,3
93211196,99675661,274.48,3
96862768,96700222,274.68,3
91129425,96570409,213.17,3
91926144,93463303,62.27,3
97042698,96220272,280.94,3
92331619,90494089,99.09,3
99165159,92497701,208.18,3
92108010,94715842,284.78,3
94327911,96855899,314.47,3
93705385,98347977,269.83,3
93451561,91113851,183.46,3
96990922,91880818,294.19,3
96368678,93962068,240.45,3
98631723,90776585,146.73,3
97210301,95576588,142.46,3
90186799,97475605,110.09,3
93983641,93018919,161.04,3
98051308,97419266,42.66,3
90227191,96539742,216.32,3
90365843,90178014,151.19,3
92928799,94284899,6.64,3
97874972,97169410,16.85,3
99515315,98831990,260.27,3
93349759,99486080,226.57,3
91212456,99623802,267.99,3
90670559,99560411,28.29,3
90008785,93274059,43.11,3
99698740,92865854,291.7,3
90881898,96990269,95.16,3
91395200,99307338,120.26,3
90879762,93890253,306.7,3
93304996,96871566,9.47,3
98314560,96408343,269.27,3
96241256,97640451,221.64,3
90483904,91384402,332.47,3
94222186,96979201,208.2,3
91363220,96233428,295.46,3
96118530,94772308,150.24,3
92827173,92618162,122.44,3
94473553,99506350,356.66,3
93754747,93162623,248.17,3
99495359,94646191,136.31,3
96325793,91102000,296.44,3
92081131,98217214,104.79,3
91468947,93468779,133.35,3
97865741,97996366,176.21,3
94715835,97075764,328.03,3
98200595,99343092,235.67,3
91472339,91002004,40.8,3
91725172,94374428,321.31,3
96256337,96612909,74.78,3
90285968,99462045,123.36,3
91498992,99769961,61.36,3
99250028,91979003,284.79,3
92738038,91681330,222.25,3
90466943,92361454,204.69,3
93491312,99056508,66.15,3
98102925,95026236,49.02,3
98738548,95941855,107.67,3
91702377,99309355,271.83,3
99746168,96474495,36.99,3
94575007,90439251,345.04,3
97924512,93784241,235.72,3
92442482,97948919,7.04,3
94223791,90623913,279.17,3
96796181,98713170,340.86,3
91157586,94836507,265.95,3
97016815,98054109,68.37,3
97663674,95438724,36.04,3
94954306,99407963,207.02,3
93753456,99121706,258.67,3
99122254,98727154,334.56,3
95861835,90980421,37.47,3
93088005,96423681,253.06,3
94388371,96071015,234.17,3
98785065,99630402,263.34,3
97388217,92950388,333.71,3
92035879,97668311,24.63,3
98289660,98764419,227.26,3
96683252,94420326,228.19,3
98530624,92369691,186.07,3
97682439,92604438,197.28,3
99491851,91408137,211.62,3
92911447,91722781,140.27,3
95419693,95777762,25.31,3
95623951,99762748,140.89,3
94364739,93294527,196.82,3
95018526,97776805,308.01,3
99431440,92206244,283.2,3
96881522,92887203,6.9,3
94960471,90520622,131.53,3
92752861,91679105,75.95,3
97919690,98719114,235.55,3
96197323,95950764,276.53,3
95134640,93169504,138.84,3
93213448,97907559,313.51,3
92736747,99604927,177.9,3
93844116,99665796,5.84,3
93339420,95698501,326.86,3
90712325,95661522,85.2,3
90930758,95210228,176.04,3
91790966,96677563,187.82,3
94845301,92973339,251.52,3
98314761,93815520,270.32,3
96531526,95824238,333.71,3
99436137,94113429,188.21,3
97551925,95557396,242.33,3
97526518,94708983,164.43,3
97166552,94476161,69.18,3
90366080,98713406,140.99,3
96896804,98156806,328.58,3
95106518,95940959,279.51,3
97677536,91453057,112.18,3
99287904,96254266,133.18,3
93605778,99261962,116.27,3
92055365,93929199,268.38,3
90722731,90228915,191.41,3
99395117,96432070,32.8,3
91585558,96939211,341.9,3
95713494,91377262,2.28,3
94111813,95016774,76.87,3
97634840,94949403,230.68,3
91177319,98500307,142.01,3
97448621,96145754,325.24,3
92855834,95367875,204.35,3
96666565,99766172,152.99,3
90678102,93878617,167.98,3
95705955,98121079,236.96,3
94445714,90027348,146.48,3
93085249,93005210,337.44,3
99567739,92335505,277.32,3
98743937,99335387,310.92,3
97868667,90732752,234.36,3
97298701,93861111,148.93,3
99327540,99580825,338.05,3
92828485,91326712,32.64,3
93661354,90401962,353.45,3
98342595,96182263,53.87,3
96370567,99501562,267.19,3
93712961,93516530,17.23,3
99224137,98904480,2.55,3
99986912,92923072,259.8,3
97417225,98451392,81.26,3
97466705,90923028,72.99,3
91116437,92391328,195.72,3
99825977,92169004,271.65,3
99311954,90856811,310.66,3
94756872,90354954,154.85,3
95419523,98984754,126.04,3
97919174,97259319,171.78,3
92789932,91521542,22.81,3
96832808,93490362,101.3,3
97817908,95378712,25.65,3
96560413,99825038,204.54,3
97111750,96642360,127.61,3
92131681,98904627,182.26,3
92566657,97406266,352,3
97790412,90251955,21.79,3
91266510,97554714,46.22,3
90040811,98299374,251.14,3
98094135,91582011,338.84,3
96147571,97991848,161.93,3
97928180,98444675,8.84,3
90411641,95602529,25.78,3
96308457,99259171,281.49,3
99557035,95383447,47.02,3
93832306,91927645,133.45,3
90984646,98012733,49.06,3
99798562,95792833,47.13,3
92821834,97348030,102.86,3
94438280,97606110,329.01,3
98834962,93773731,161.03,3
90764124,96702897,152.05,3
96000534,94761200,205.19,3
92398906,94251502,4.53,3
90515624,97976161,234.24,3
92209004,92558161,98.48,3
96226194,92776945,127.27,3
97210914,93541333,36.07,3
93095664,91578050,27.86,3
98060632,91642106,32.59,3
90186777,97496704,139.87,3
90858801,97270258,75.51,3
98205961,93996789,340.62,3
93223589,91224127,108.43,3
98857572,93249119,337.35,3
98937572,97239189,285.59,3
90566898,91672514,244.17,3
98729489,98916666,173.14,3
99940655,91473174,213.31,3
99098874,92117849,162.21,3
96836505,98652602,238.04,3
96937657,98119934,13.04,3
93619610,99339676,222.79,3
96533447,97200274,280.21,3
94306922,96416209,56.75,3
97384398,97340701,227,3
96819723,92749717,211.26,3
91914295,95067476,228.74,3
90609555,98575070,158.91,3
90600978,95289899,288.6,3
91898599,94321380,85.43,3
90420295,97110804,328.49,3
99596954,91833581,14.12,3
90869892,93476267,129.75,3
91465970,90851018,14.5,3
95731850,92015868,88.43,3
92094498,99332206,10.29,3
92498342,90395985,57.36,3
94803489,95942824,52.06,3
98775972,98186383,116.36,3
97124709,91696745,17.09,3
91047581,93955369,266.71,3
98404426,94685572,174,3
90264748,91562325,269.39,3
90473907,91903799,359.76,3
95523145,99427340,352.74,3
97545465,98800395,317.2,3
90397752,98866096,339.74,3
98542972,93003889,160.03,3
90117916,91117943,51.58,3
97213646,90718277,336.06,3
95220910,91705869,103.05,3
91620240,94170938,1.87,3
99604029,95865490,102.22,3
91398650,92145144,5.76,3
97470016,97455596,347.61,3
94405201,98008542,143.01,3
96827187,99445688,296.02,3
98691882,96005130,321.73,3
94372033,92996283,206.46,3
94252424,98282109,331.15,3
95068502,90604394,64.61,3
97765312,92061279,244.03,3
93611696,90213711,357.76,3
90158341,97637484,97.96,3
95393519,93224502,101.29,3
94473732,91740959,180.41,3
96123091,98798633,90.42,3
96222793,97675221,76.58,3
96630603,99216491,312.17,3
94158322,93060769,293.58,3
96614939,95598509,344.58,3
91844000,97801522,318.6,3
96024353,97052449,95.43,3
94813062,97727059,208.14,3
92483119,95531455,248.48,3
96177026,94560783,41.19,3
91412963,93582831,333.24,3
90524581,99222534,240.36,3
98421269,98832710,219.59,3
99578152,96571397,158.22,3
96431261,97283597,241.31,3
91083483,98700345,171.68,3
97283215,96671654,250.01,3
92441522,97796044,10.49,3
95590526,91046245,77.72,3
93650407,99449336,37.6,3
99605627,90166795,323.57,3
94129364,96872663,222.31,3
91824235,94470480,356.93,3
91749614,91873571,216.74,3
91782107,96299404,341.32,3
95385016,95144541,343.89,3
91634145,97694552,313.73,3
97116420,97699873,47.06,3
95568857,91631523,258.66,3
91120045,91137128,103.02,3
91776835,93451385,130.97,3
93306222,90670285,209.5,3
98984822,97345904,263.74,3
94129682,95757058,94.46,3
94049740,90566278,195.31,3
90150584,99113189,104.6,3
94247888,92300399,335.64,3
98182759,94101030,324.96,3
96446134,91895843,227.65,3
98222951,94319610,351,3
95362986,98543723,298.03,3
91210557,98029118,20.89,3
94193032,97782485,352.55,3
96684422,98021221,35.36,3
90028652,96738379,106.31,3
92153897,94269832,323.77,3
95830972,99375837,106.3,3
95704163,94013596,323.79,3
90153641,93569042,4.21,3
98663647,92093463,29.66,3
90201730,93370651,221.15,3
98624605,95592156,186.69,3
96940723,99059072,102.64,3
94817194,94848774,246.13,3
92670825,99033699,109.09,3
96459608,96639411,30.59,3
90060433,93463284,86.9,3
92460320,93227268,54,3
90112007,98852785,75.16,3
91094568,90732677,134.04,3
93814872,95256317,341.24,3
91168029,90344729,188.32,3
91985194,94759133,333.22,3
93477439,96665671,138.4,3
91589925,93397288,247.58,3
93818039,96964561,50.52,3
95726930,92908076,15.35,3
94804115,93988668,359.3,3
92115590,98017958,298.34,3
95352873,99579647,356.54,3
94428895,96910444,349.12,3
90417584,98376640,132.83,3
94203467,98955825,359.59,3
99077116,94352336,209.12,3
99488769,96677503,30.28,3
93571966,95109808,125.23,3
94238390,97058678,215.3,3
98816485,93194024,331.26,3
96427473,90312626,59.08,3
93159764,98039112,85.26,3
91000536,93773062,312.4,3
97751391,96091682,247.41,3
95307774,94906277,52.96,3
97144788,92978355,251.31,3
95883091,95139768,114.07,3
99176142,95035165,1.59,3
95532852,92762682,32.78,3
90465328,98375792,72.03,3
92724802,96314936,185.54,3
91521195,98886993,72.29,3
90181408,91059371,331.06,3
95860766,90601832,287.9,3
92716226,96083767,37.01,3
92545091,94024002,131.19,3
98768994,90990849,242.81,3
99568153,90005022,280.55,3
90289149,93032125,257.6,3
94473480,93561156,11.92,3
99863494,90393232,108.67,3
96641033,95291961,180.36,3
97497192,95240724,3.54,3
99190557,94336146,40.13,3
95855744,92806727,90.55,3
99684099,98932466,180.63,3
98983934,93725076,160.01,3
98375762,97999312,2.58,3
94276192,94991455,149.28,3
95048423,92962391,65.5,3
90137333,92461866,323.02,3
97056766,97896100,269.34,3
97708566,90291036,312.64,3
93772115,90785863,359.77,3
91191245,94302993,192.87,3
90864288,98661370,348.95,3
96721707,97148877,2.18,3
96522068,94729565,154.41,3
90479661,90530945,238.31,3
93985156,96323837,279.91,3
94262559,92980737,146.23,3
95834338,97137675,12.54,3
98395395,98214592,285.52,3
90559688,90247092,248.93,3
99042549,96502611,212.72,3
90660299,97682616,79.37,3
94540450,90912867,20.73,3
93740970,93107591,280.84,3
99384391,94398565,318.9,3
92265067,92610141,52.72,3
93738063,99417492,304.2,3
97759947,97097680,247.01,3
98151721,94945548,237.47,3
97482527,97662838,21.12,3
97452096,92470827,307.8,3
94643983,97647362,249.5,3
98050157,96246145,179.94,3
95122956,92445651,309.42,3
96643289,96239966,278.56,3
94438842,97801743,151.84,3
94602227,92033411,8.5,3
91267235,90878995,17.42,3
90112584,90188031,68.01,3
91905575,99964157,260.76,3
95036876,99077036,230.5,3
91212129,94752598,105.49,3
96842238,93461666,306.03,3
96016746,96027269,358.24,3
94243960,91978502,158.57,3
96455257,94372760,274.1,3
94474684,90568454,235.29,3
95525189,95639812,187.95,3
96514636,97975215,201.08,3
96650916,91667046,56.48,3
95878304,90013146,172.19,3
93058373,94677779,27.89,3
96839368,97147829,71.36,3
96273784,96925137,201.07,3
90376933,90819626,17.67,3
96268744,96381917,128.4,3
94788211,92815255,102.23,3
94461538,95780146,167.17,3
90847410,94912391,226.04,3
99366805,96023184,71.2,3
99725778,96072940,33.5,3
95058678,99555446,289.27,3
96676454,91124501,242.95,3
94024112,94314174,348.83,3
90493637,92284624,140.41,3
95464541,94529434,2.79,3
90245559,94431971,57.86,3
98715270,91913613,283.4,3
94906090,97730402,72.68,3
99722907,98176428,245.61,3
95052631,96356678,131.76,3
97441153,92187891,246.6,3
90529243,99509252,7.28,3
92244482,99551321,293.98,3
92110499,96434475,204.8,3
92763233,90301614,256.41,3
97288111,97713834,142.3,3
93888880,90783044,144.37,3
96527378,95072366,69.12,3
95396837,97552173,331.21,3
90171586,90030993,254.05,3
98618154,90686408,203.81,3
97139539,95062819,97.67,3
92815408,95580966,257.8,3
91461438,95553899,161.75,3
97038131,94538989,162.83,3
95211059,91104399,182.65,3
97257118,90655744,122.03,3
93202471,95148191,213.15,3
91464558,92372507,186.56,3
99815869,90402521,45.12,3
94617686,95568788,344.15,3
94079165,96187624,265.4,3
96035140,99994203,224.77,3
92159663,92192264,247.18,3
96313246,99633983,105.23,3
94665624,99380875,319.13,3
94808537,99873903,138.03,3
91688330,91079234,69.46,3
97014845,97769716,70.46,3
91470353,96139507,270.74,3
97623605,93549010,340.36,3
94983701,92645753,260.39,3
94698289,97323693,218.97,3
96161235,96167407,215.32,3
91080428,90292199,81.96,3
98543528,97690162,299.32,3
98526115,91884885,55.65,3
91259527,90409211,8.04,3
99042575,93847915,288.36,3
99691151,91705329,81.25,3
95302945,90160278,155.08,3
97331405,91297336,353.3,3
97293537,94328887,144.78,3
92813404,95815097,343.3,3
95752023,95970262,202.37,3
97232512,92294383,312.22,3
96838199,95436894,210.03,3
98365837,97593451,27.28,3
99962190,90588564,258.9,3
94713687,99860541,8.11,3
93876053,92172403,332.16,3
99332681,94534979,21.32,3
95037022,92618819,273.21,3
91856642,98493727,133.7,3
95219951,95070648,241.37,3
95163459,98805449,238.16,3
97371969,92082783,274.76,3
94665795,96212242,152.31,3
93830858,97032714,271.64,3
97343371,92988501,181.45,3
96219959,96177100,117.69,3
98805404,95468740,199.07,3
90527232,97907297,324.04,3
92954238,95010897,359.51,3
95644399,94275339,21.55,3
98187236,97541737,13.94,3
92174957,93766801,78.12,3
91194868,98844312,25.82,3
99197054,90685678,126.11,3
95923559,98022347,257.73,3
92332474,92998962,357.46,3
91944620,95609605,279.66,3
91263666,95124656,220.72,3
96760429,95759123,280.38,3
94109925,94336846,64.69,3
94958720,90770977,341.45,3
90164888,90393441,111.81,3
99175993,93824203,271.65,3
95585262,91098566,146.7,3
94072398,94563694,228.12,3
90164436,90238670,122.94,3
97995627,91229840,111.4,3
91173642,96133526,116.22,3
90870225,92042437,290.59,3
92936226,98238138,45.91,3
93011359,90290799,171.99,3
90395026,94421271,296.03,3
99926216,97010796,134.08,3
97946153,90752948,128.68,3
99451734,97892371,65.6,3
92029961,96507025,16.06,3
91926296,99002399,154.7,3
97704827,96478264,114.74,3
96752369,97899296,103.8,3
93859428,98319235,260.27,3
92183277,94689085,159.56,3
95118986,98490451,315.38,3
93888000,93999325,276.91,3
90923816,92723463,240.66,3
91467889,97591993,222.75,3
91552438,95032989,136.49,3
93710724,99286330,278.78,3
97237210,94592976,312.42,3
99214375,97706253,336.28,3
92753044,90233338,136.57,3
91135964,91637471,22.72,3
94591282,98529101,249.89,3
90085996,94717932,141.16,3
94601668,96273868,353,3
96330839,94034741,90.75,3
93761634,98250524,120.21,3
91319099,91263902,289.47,3
92073252,98683628,20.66,3
98708108,97684864,354.29,3
94496442,93802042,279.2,3
96479175,90408230,135.07,3
97101221,99131293,111.09,3
96340757,95205287,174.49,3
98822093,96681670,332.05,3
95918039,95718460,117.55,3
98645974,94200302,347.85,3
99959591,90497153,48.12,3
90910869,97511874,265.08,3
92941958,95599924,349.91,3
93502820,92840531,179.29,3
97814770,94577684,261.32,3
90760714,97164441,295.43,3
92900918,99487294,165.9,3
95843603,93875470,130.74,3
91310218,99327304,302.65,3
90318115,96021037,150.74,3
95805443,99228860,244.83,3
95381906,93236457,291.63,3
93746426,99294950,109.56,3
93454662,91022222,24.15,3
99627348,99224111,274.38,3
98487465,96176071,28.74,3
94739675,93004076,30.15,3
93672057,92711165,225.5,3
92607146,95770727,263.06,3
92015267,96308581,101.54,3
99295892,95365976,94.51,3
96581330,91608308,108.94,3
99205834,92474234,26.17,3
90742350,98471935,55.62,3
90743496,94759616,202.94,3
93856621,91917783,253.84,3
92178883,93386072,193.5,3
99373697,90388828,206.83,3
92063749,99719464,246.95,3
90132911,95064096,201.86,3
93543331,94782071,237.8,3
94536275,99752427,116.54,3
94663546,94587250,164.26,3
95819761,97117203,204.64,3
90353521,92745237,117.34,3
91024030,97931424,219.64,3
98792523,96321836,303.39,3
97396810,96801998,265.34,3
99621269,97162301,12.89,3
97476498,95175180,153.62,3
93015706,99383277,330.59,3
90798094,91531693,115.26,3
96604850,93667005,244.58,3
98341708,96153969,25.92,3
99017761,99744139,82.56,3
93191218,92424409,156.52,3
95848849,93672229,356.93,3
99409244,97132454,90.96,3
95865116,93599494,171.28,3
95954263,90373935,161.83,3
91322528,94483648,180.03,3
93271566,97099468,128.29,3
98373684,97197985,287.47,3
92932621,93775208,269.93,3
91209254,93670448,39.67,3
95418267,94997567,341.15,3
92817282,97951916,215.54,3
91365201,98659944,346.12,3
92309776,93582100,343.86,3
98667129,95617748,1.8,3
92179055,92892929,186.72,3
97652079,93403726,298.02,3
98273998,97607896,75.59,3
90421767,91214015,93.82,3
94272675,94139345,226.6,3
97627153,94119936,91.26,3
99800517,94996513,53.02,3
99924352,92785933,316.68,3
97961473,90370582,340.85,3
94701879,91508082,133.03,3
97453114,93037661,66.46,3
98039708,96606246,328.83,3
93532142,90885492,206.88,3
93277484,96152638,66.1,3
97635832,92422091,208.93,3
93902092,94686844,280.1,3
96119070,90439951,79.88,3
96762856,93182528,245.33,3
93318105,93656199,17.58,3
97075980,94653834,25.56,3
98549239,99680333,97.2,3
95031022,97249385,91.92,3
93352863,98819119,291.42,3
93092191,98696303,247.48,3
90094956,99342975,307.41,3
93979632,91974300,359.39,3
99248257,94012261,79.93,3
96438735,97747063,7.28,3
99513470,90649247,273.02,3
94498985,95566452,225.09,3
98379676,97781162,210.95,3
99206262,91141466,307.7,3
93056722,97270229,310.09,3
99340601,96637298,315.86,3
95345126,98527873,148.59,3
99445708,91749660,299.07,3
98413178,95724608,325.16,3
91467095,98163267,98.77,3
95297269,99197553,113.06,3
92243240,92022445,242.64,3
97861685,96797918,275.25,3
99851801,93659861,358.29,3
97456602,92836178,284.65,3
97332112,98236571,252.09,3
91177333,93929390,39.22,3
96147571,95390022,126,3
97423263,95019426,68.65,3
91615260,98076221,234.47,3
97807232,98218560,354.55,3
